#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"elasticfilesystem","Amazon Elastic File System","[""Backup"",""ClientMount"",""ClientRootAccess"",""ClientWrite"",""CreateAccessPoint"",""CreateFileSystem"",""CreateMountTarget"",""CreateReplicationConfiguration"",""CreateTags"",""DeleteAccessPoint"",""DeleteFileSystem"",""DeleteFileSystemPolicy"",""DeleteMountTarget"",""DeleteReplicationConfiguration"",""DeleteTags"",""DescribeAccessPoints"",""DescribeAccountPreferences"",""DescribeBackupPolicy"",""DescribeFileSystemPolicy"",""DescribeFileSystems"",""DescribeLifecycleConfiguration"",""DescribeMountTargetSecurityGroups"",""DescribeMountTargets"",""DescribeReplicationConfigurations"",""DescribeTags"",""ListTagsForResource"",""ModifyMountTargetSecurityGroups"",""PutAccountPreferences"",""PutBackupPolicy"",""PutFileSystemPolicy"",""PutLifecycleConfiguration"",""Restore"",""TagResource"",""UntagResource"",""UpdateFileSystem""]","arn:${Partition}:elasticfilesystem:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:${Partition}:elasticfilesystem:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""elasticfilesystem:AccessPointArn"",""elasticfilesystem:AccessedViaMountTarget"",""elasticfilesystem:Encrypted""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelasticfilesystem.html"
"elastic-inference","Amazon Elastic Inference","[""Connect"",""DescribeAcceleratorOfferings"",""DescribeAcceleratorTypes"",""DescribeAccelerators"",""ListTagsForResource"",""TagResource"",""UntagResource""]","arn:aws:elastic-inference:<region>:<account-id>:elastic-inference-accelerator/<identifier>","^arn:${Partition}:elastic-inference:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelasticinference.html"
"eks","Amazon Elastic Kubernetes Service","[""AccessKubernetesApi"",""AssociateEncryptionConfig"",""AssociateIdentityProviderConfig"",""CreateAddon"",""CreateCluster"",""CreateFargateProfile"",""CreateNodegroup"",""DeleteAddon"",""DeleteCluster"",""DeleteFargateProfile"",""DeleteNodegroup"",""DeregisterCluster"",""DescribeAddon"",""DescribeAddonVersions"",""DescribeCluster"",""DescribeFargateProfile"",""DescribeIdentityProviderConfig"",""DescribeNodegroup"",""DescribeUpdate"",""DisassociateIdentityProviderConfig"",""ListAddons"",""ListClusters"",""ListFargateProfiles"",""ListIdentityProviderConfigs"",""ListNodegroups"",""ListTagsForResource"",""ListUpdates"",""RegisterCluster"",""TagResource"",""UntagResource"",""UpdateAddon"",""UpdateClusterConfig"",""UpdateClusterVersion"",""UpdateNodegroupConfig"",""UpdateNodegroupVersion""]","arn:aws:eks:${Region}:${Account}:${ResourceType}/${RelativeId}","^arn:aws:eks:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""eks:clientId"",""eks:issuerUrl""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelastickubernetesservice.html"
"elasticmapreduce","Amazon Elastic MapReduce","[""AddInstanceFleet"",""AddInstanceGroups"",""AddJobFlowSteps"",""AddTags"",""AttachEditor"",""CancelSteps"",""CreateEditor"",""CreatePersistentAppUI"",""CreateRepository"",""CreateSecurityConfiguration"",""CreateStudio"",""CreateStudioPresignedUrl"",""CreateStudioSessionMapping"",""DeleteEditor"",""DeleteRepository"",""DeleteSecurityConfiguration"",""DeleteStudio"",""DeleteStudioSessionMapping"",""DeleteWorkspaceAccess"",""DescribeCluster"",""DescribeEditor"",""DescribeJobFlows"",""DescribeNotebookExecution"",""DescribePersistentAppUI"",""DescribeReleaseLabel"",""DescribeRepository"",""DescribeSecurityConfiguration"",""DescribeStep"",""DescribeStudio"",""DetachEditor"",""GetAutoTerminationPolicy"",""GetBlockPublicAccessConfiguration"",""GetManagedScalingPolicy"",""GetOnClusterAppUIPresignedURL"",""GetPersistentAppUIPresignedURL"",""GetStudioSessionMapping"",""LinkRepository"",""ListBootstrapActions"",""ListClusters"",""ListEditors"",""ListInstanceFleets"",""ListInstanceGroups"",""ListInstances"",""ListNotebookExecutions"",""ListReleaseLabels"",""ListRepositories"",""ListSecurityConfigurations"",""ListSteps"",""ListStudioSessionMappings"",""ListStudios"",""ListWorkspaceAccessIdentities"",""ModifyCluster"",""ModifyInstanceFleet"",""ModifyInstanceGroups"",""OpenEditorInConsole"",""PutAutoScalingPolicy"",""PutAutoTerminationPolicy"",""PutBlockPublicAccessConfiguration"",""PutManagedScalingPolicy"",""PutWorkspaceAccess"",""RemoveAutoScalingPolicy"",""RemoveAutoTerminationPolicy"",""RemoveManagedScalingPolicy"",""RemoveTags"",""RunJobFlow"",""SetTerminationProtection"",""StartEditor"",""StartNotebookExecution"",""StopEditor"",""StopNotebookExecution"",""TerminateJobFlows"",""UnlinkRepository"",""UpdateEditor"",""UpdateRepository"",""UpdateStudio"",""UpdateStudioSessionMapping"",""ViewEventsFromAllClustersInConsole""]","arn:${Partition}:elasticmapreduce:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:elasticmapreduce:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""elasticmapreduce:RequestTag/${TagKey}"",""elasticmapreduce:ResourceTag/${TagKey}""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelasticmapreduce.html"
"elastictranscoder","Amazon Elastic Transcoder","[""CancelJob"",""CreateJob"",""CreatePipeline"",""CreatePreset"",""DeletePipeline"",""DeletePreset"",""ListJobsByPipeline"",""ListJobsByStatus"",""ListPipelines"",""ListPresets"",""ReadJob"",""ReadPipeline"",""ReadPreset"",""TestRole"",""UpdatePipeline"",""UpdatePipelineNotifications"",""UpdatePipelineStatus""]","arn:aws:elastictranscoder:<region>:<account>:<resourceType>/<resourceId>","^arn:aws:elastictranscoder:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelastictranscoder.html"
"elasticache","Amazon ElastiCache","[""AddTagsToResource"",""AuthorizeCacheSecurityGroupIngress"",""BatchApplyUpdateAction"",""BatchStopUpdateAction"",""CompleteMigration"",""CopySnapshot"",""CreateCacheCluster"",""CreateCacheParameterGroup"",""CreateCacheSecurityGroup"",""CreateCacheSubnetGroup"",""CreateGlobalReplicationGroup"",""CreateReplicationGroup"",""CreateSnapshot"",""CreateUser"",""CreateUserGroup"",""DecreaseNodeGroupsInGlobalReplicationGroup"",""DecreaseReplicaCount"",""DeleteCacheCluster"",""DeleteCacheParameterGroup"",""DeleteCacheSecurityGroup"",""DeleteCacheSubnetGroup"",""DeleteGlobalReplicationGroup"",""DeleteReplicationGroup"",""DeleteSnapshot"",""DeleteUser"",""DeleteUserGroup"",""DescribeCacheClusters"",""DescribeCacheEngineVersions"",""DescribeCacheParameterGroups"",""DescribeCacheParameters"",""DescribeCacheSecurityGroups"",""DescribeCacheSubnetGroups"",""DescribeEngineDefaultParameters"",""DescribeEvents"",""DescribeGlobalReplicationGroups"",""DescribeReplicationGroups"",""DescribeReservedCacheNodes"",""DescribeReservedCacheNodesOfferings"",""DescribeServiceUpdates"",""DescribeSnapshots"",""DescribeUpdateActions"",""DescribeUserGroups"",""DescribeUsers"",""DisassociateGlobalReplicationGroup"",""FailoverGlobalReplicationGroup"",""IncreaseNodeGroupsInGlobalReplicationGroup"",""IncreaseReplicaCount"",""ListAllowedNodeTypeModifications"",""ListTagsForResource"",""ModifyCacheCluster"",""ModifyCacheParameterGroup"",""ModifyCacheSubnetGroup"",""ModifyGlobalReplicationGroup"",""ModifyReplicationGroup"",""ModifyReplicationGroupShardConfiguration"",""ModifyUser"",""ModifyUserGroup"",""PurchaseReservedCacheNodesOffering"",""RebalanceSlotsInGlobalReplicationGroup"",""RebootCacheCluster"",""RemoveTagsFromResource"",""ResetCacheParameterGroup"",""RevokeCacheSecurityGroupIngress"",""StartMigration"",""TestFailover""]","arn:${Partition}:elasticache:${Region}:${AccountId}:${ResourceType}:${ResourceName}","^arn:.+:elasticache:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""elasticache:AtRestEncryptionEnabled"",""elasticache:AuthTokenEnabled"",""elasticache:AutomaticFailoverEnabled"",""elasticache:CacheNodeType"",""elasticache:CacheParameterGroupName"",""elasticache:ClusterModeEnabled"",""elasticache:EngineType"",""elasticache:EngineVersion"",""elasticache:KmsKeyId"",""elasticache:MultiAZEnabled"",""elasticache:NumNodeGroups"",""elasticache:ReplicasPerNodeGroup"",""elasticache:SnapshotRetentionLimit"",""elasticache:TransitEncryptionEnabled""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonelasticache.html"
"emr-containers","Amazon EMR on EKS (EMR Containers)","[""CancelJobRun"",""CreateManagedEndpoint"",""CreateVirtualCluster"",""DeleteManagedEndpoint"",""DeleteVirtualCluster"",""DescribeJobRun"",""DescribeManagedEndpoint"",""DescribeVirtualCluster"",""ListJobRuns"",""ListManagedEndpoints"",""ListTagsForResource"",""ListVirtualClusters"",""StartJobRun"",""TagResource"",""UntagResource""]","arn:${Partition}:emr-containers:${region}:${account}:/${resourceType}/${resourcePath}","^arn:${Partition}:emr-containers:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""emr-containers:ExecutionRoleArn""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonemroneksemrcontainers.html"
"events","Amazon EventBridge","[""ActivateEventSource"",""CancelReplay"",""CreateApiDestination"",""CreateArchive"",""CreateConnection"",""CreateEventBus"",""CreatePartnerEventSource"",""DeactivateEventSource"",""DeauthorizeConnection"",""DeleteApiDestination"",""DeleteArchive"",""DeleteConnection"",""DeleteEventBus"",""DeletePartnerEventSource"",""DeleteRule"",""DescribeApiDestination"",""DescribeArchive"",""DescribeConnection"",""DescribeEventBus"",""DescribeEventSource"",""DescribePartnerEventSource"",""DescribeReplay"",""DescribeRule"",""DisableRule"",""EnableRule"",""InvokeApiDestination"",""ListApiDestinations"",""ListArchives"",""ListConnections"",""ListEventBuses"",""ListEventSources"",""ListPartnerEventSourceAccounts"",""ListPartnerEventSources"",""ListReplays"",""ListRuleNamesByTarget"",""ListRules"",""ListTagsForResource"",""ListTargetsByRule"",""PutEvents"",""PutPartnerEvents"",""PutPermission"",""PutRule"",""PutTargets"",""RemovePermission"",""RemoveTargets"",""StartReplay"",""TagResource"",""TestEventPattern"",""UntagResource"",""UpdateApiDestination"",""UpdateArchive"",""UpdateConnection""]","arn:aws:events:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:events:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:SourceAccount"",""aws:SourceArn"",""aws:TagKeys"",""events:ManagedBy"",""events:TargetArn"",""events:creatorAccount"",""events:detail-type"",""events:detail.eventTypeCode"",""events:detail.service"",""events:detail.userIdentity.principalId"",""events:eventBusInvocation"",""events:source""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoneventbridge.html"
"schemas","Amazon EventBridge Schemas","[""CreateDiscoverer"",""CreateRegistry"",""CreateSchema"",""DeleteDiscoverer"",""DeleteRegistry"",""DeleteResourcePolicy"",""DeleteSchema"",""DeleteSchemaVersion"",""DescribeCodeBinding"",""DescribeDiscoverer"",""DescribeRegistry"",""DescribeSchema"",""ExportSchema"",""GetCodeBindingSource"",""GetDiscoveredSchema"",""GetResourcePolicy"",""ListDiscoverers"",""ListRegistries"",""ListSchemaVersions"",""ListSchemas"",""ListTagsForResource"",""PutCodeBinding"",""PutResourcePolicy"",""SearchSchemas"",""StartDiscoverer"",""StopDiscoverer"",""TagResource"",""UntagResource"",""UpdateDiscoverer"",""UpdateRegistry"",""UpdateSchema""]","arn:aws:schemas:<region>:<account>:<resourceType>/<resourceName>","^arn:${Partition}:schemas:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoneventbridgeschemas.html"
"finspace","Amazon FinSpace","[""CreateEnvironment"",""CreateUser"",""DeleteEnvironment"",""GetEnvironment"",""GetLoadSampleDataSetGroupIntoEnvironmentStatus"",""GetUser"",""ListEnvironments"",""ListTagsForResource"",""ListUsers"",""LoadSampleDataSetGroupIntoEnvironment"",""ResetUserPassword"",""TagResource"",""UntagResource"",""UpdateEnvironment"",""UpdateUser""]","arn:${Partition}:finspace:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:${Partition}:finspace:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfinspace.html"
