#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"finspace","Amazon FinSpace","[""ConnectKxCluster"",""CreateEnvironment"",""CreateKxChangeset"",""CreateKxCluster"",""CreateKxDatabase"",""CreateKxDataview"",""CreateKxEnvironment"",""CreateKxScalingGroup"",""CreateKxUser"",""CreateKxVolume"",""CreateUser"",""DeleteEnvironment"",""DeleteKxCluster"",""DeleteKxClusterNode"",""DeleteKxDatabase"",""DeleteKxDataview"",""DeleteKxEnvironment"",""DeleteKxScalingGroup"",""DeleteKxUser"",""DeleteKxVolume"",""GetEnvironment"",""GetKxChangeset"",""GetKxCluster"",""GetKxConnectionString"",""GetKxDatabase"",""GetKxDataview"",""GetKxEnvironment"",""GetKxScalingGroup"",""GetKxUser"",""GetKxVolume"",""GetLoadSampleDataSetGroupIntoEnvironmentStatus"",""GetUser"",""ListEnvironments"",""ListKxChangesets"",""ListKxClusterNodes"",""ListKxClusters"",""ListKxDatabases"",""ListKxDataviews"",""ListKxEnvironments"",""ListKxScalingGroups"",""ListKxUsers"",""ListKxVolumes"",""ListTagsForResource"",""ListUsers"",""LoadSampleDataSetGroupIntoEnvironment"",""MountKxDatabase"",""ResetUserPassword"",""TagResource"",""UntagResource"",""UpdateEnvironment"",""UpdateKxClusterCodeConfiguration"",""UpdateKxClusterDatabases"",""UpdateKxDatabase"",""UpdateKxDataview"",""UpdateKxEnvironment"",""UpdateKxEnvironmentNetwork"",""UpdateKxUser"",""UpdateKxVolume"",""UpdateUser""]","arn:aws:finspace:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:finspace:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfinspace.html"
"finspace-api","Amazon FinSpace API","""GetProgrammaticAccessCredentials""","arn:aws:finspace-api:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:finspace-api:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfinspaceapi.html"
"forecast","Amazon Forecast","[""CreateAutoPredictor"",""CreateDataset"",""CreateDatasetGroup"",""CreateDatasetImportJob"",""CreateExplainability"",""CreateExplainabilityExport"",""CreateForecast"",""CreateForecastEndpoint"",""CreateForecastExportJob"",""CreateMonitor"",""CreatePredictor"",""CreatePredictorBacktestExportJob"",""CreateWhatIfAnalysis"",""CreateWhatIfForecast"",""CreateWhatIfForecastExport"",""DeleteDataset"",""DeleteDatasetGroup"",""DeleteDatasetImportJob"",""DeleteExplainability"",""DeleteExplainabilityExport"",""DeleteForecast"",""DeleteForecastEndpoint"",""DeleteForecastExportJob"",""DeleteMonitor"",""DeletePredictor"",""DeletePredictorBacktestExportJob"",""DeleteResourceTree"",""DeleteWhatIfAnalysis"",""DeleteWhatIfForecast"",""DeleteWhatIfForecastExport"",""DescribeAutoPredictor"",""DescribeDataset"",""DescribeDatasetGroup"",""DescribeDatasetImportJob"",""DescribeExplainability"",""DescribeExplainabilityExport"",""DescribeForecast"",""DescribeForecastEndpoint"",""DescribeForecastExportJob"",""DescribeMonitor"",""DescribePredictor"",""DescribePredictorBacktestExportJob"",""DescribeWhatIfAnalysis"",""DescribeWhatIfForecast"",""DescribeWhatIfForecastExport"",""GetAccuracyMetrics"",""GetRecentForecastContext"",""InvokeForecastEndpoint"",""ListDatasetGroups"",""ListDatasetImportJobs"",""ListDatasets"",""ListExplainabilities"",""ListExplainabilityExports"",""ListForecastExportJobs"",""ListForecasts"",""ListMonitorEvaluations"",""ListMonitors"",""ListPredictorBacktestExportJobs"",""ListPredictors"",""ListTagsForResource"",""ListWhatIfAnalyses"",""ListWhatIfForecastExports"",""ListWhatIfForecasts"",""QueryForecast"",""QueryWhatIfForecast"",""ResumeResource"",""StopResource"",""TagResource"",""UntagResource"",""UpdateDatasetGroup""]","arn:aws:forecast:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:forecast:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonforecast.html"
"frauddetector","Amazon Fraud Detector","[""BatchCreateVariable"",""BatchGetVariable"",""CancelBatchImportJob"",""CancelBatchPredictionJob"",""CreateBatchImportJob"",""CreateBatchPredictionJob"",""CreateDetectorVersion"",""CreateList"",""CreateModel"",""CreateModelVersion"",""CreateRule"",""CreateVariable"",""DeleteBatchImportJob"",""DeleteBatchPredictionJob"",""DeleteDetector"",""DeleteDetectorVersion"",""DeleteEntityType"",""DeleteEvent"",""DeleteEventType"",""DeleteEventsByEventType"",""DeleteExternalModel"",""DeleteLabel"",""DeleteList"",""DeleteModel"",""DeleteModelVersion"",""DeleteOutcome"",""DeleteRule"",""DeleteVariable"",""DescribeDetector"",""DescribeModelVersions"",""GetBatchImportJobValidationReport"",""GetBatchImportJobs"",""GetBatchPredictionJobs"",""GetDeleteEventsByEventTypeStatus"",""GetDetectorVersion"",""GetDetectors"",""GetEntityTypes"",""GetEvent"",""GetEventPrediction"",""GetEventPredictionMetadata"",""GetEventTypes"",""GetExternalModels"",""GetKMSEncryptionKey"",""GetLabels"",""GetListElements"",""GetListsMetadata"",""GetModelVersion"",""GetModels"",""GetOutcomes"",""GetRules"",""GetVariables"",""ListEventPredictions"",""ListTagsForResource"",""PutDetector"",""PutEntityType"",""PutEventType"",""PutExternalModel"",""PutKMSEncryptionKey"",""PutLabel"",""PutOutcome"",""SendEvent"",""TagResource"",""UntagResource"",""UpdateDetectorVersion"",""UpdateDetectorVersionMetadata"",""UpdateDetectorVersionStatus"",""UpdateEventLabel"",""UpdateList"",""UpdateModel"",""UpdateModelVersion"",""UpdateModelVersionStatus"",""UpdateRuleMetadata"",""UpdateRuleVersion"",""UpdateVariable""]","arn:aws:frauddetector:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:frauddetector:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfrauddetector.html"
"freertos","Amazon FreeRTOS","[""CreateSoftwareConfiguration"",""CreateSubscription"",""DeleteSoftwareConfiguration"",""DescribeHardwarePlatform"",""DescribeSoftwareConfiguration"",""DescribeSubscription"",""GetEmpPatchUrl"",""GetSoftwareURL"",""GetSoftwareURLForConfiguration"",""GetSubscriptionBillingAmount"",""ListFreeRTOSVersions"",""ListHardwarePlatforms"",""ListHardwareVendors"",""ListSoftwareConfigurations"",""ListSoftwarePatches"",""ListSubscriptionEmails"",""ListSubscriptions"",""UpdateEmailRecipients"",""UpdateSoftwareConfiguration"",""VerifyEmail""]","arn:aws:freertos:${Region}:${Account}:${Type}/${Name}","^arn:aws:freertos:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfreertos.html"
"fsx","Amazon FSx","[""AssociateFileGateway"",""AssociateFileSystemAliases"",""BypassSnaplockEnterpriseRetention"",""CancelDataRepositoryTask"",""CopyBackup"",""CopySnapshotAndUpdateVolume"",""CreateBackup"",""CreateDataRepositoryAssociation"",""CreateDataRepositoryTask"",""CreateFileCache"",""CreateFileSystem"",""CreateFileSystemFromBackup"",""CreateSnapshot"",""CreateStorageVirtualMachine"",""CreateVolume"",""CreateVolumeFromBackup"",""DeleteBackup"",""DeleteDataRepositoryAssociation"",""DeleteFileCache"",""DeleteFileSystem"",""DeleteResourcePolicy"",""DeleteSnapshot"",""DeleteStorageVirtualMachine"",""DeleteVolume"",""DescribeAssociatedFileGateways"",""DescribeBackups"",""DescribeDataRepositoryAssociations"",""DescribeDataRepositoryTasks"",""DescribeFileCaches"",""DescribeFileSystemAliases"",""DescribeFileSystems"",""DescribeSharedVpcConfiguration"",""DescribeSnapshots"",""DescribeStorageVirtualMachines"",""DescribeVolumes"",""DisassociateFileGateway"",""DisassociateFileSystemAliases"",""GetResourcePolicy"",""ListTagsForResource"",""ManageBackupPrincipalAssociations"",""PutResourcePolicy"",""ReleaseFileSystemNfsV3Locks"",""RestoreVolumeFromSnapshot"",""StartMisconfiguredStateRecovery"",""TagResource"",""UntagResource"",""UpdateDataRepositoryAssociation"",""UpdateFileCache"",""UpdateFileSystem"",""UpdateSharedVpcConfiguration"",""UpdateSnapshot"",""UpdateStorageVirtualMachine"",""UpdateVolume""]","arn:aws:fsx:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:fsx:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""fsx:IsBackupCopyDestination"",""fsx:IsBackupCopySource"",""fsx:NfsDataRepositoryAuthenticationEnabled"",""fsx:NfsDataRepositoryEncryptionInTransitEnabled"",""fsx:ParentVolumeId"",""fsx:StorageVirtualMachineId""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonfsx.html"
"gamelift","Amazon GameLift","[""AcceptMatch"",""ClaimGameServer"",""CreateAlias"",""CreateBuild"",""CreateContainerGroupDefinition"",""CreateFleet"",""CreateFleetLocations"",""CreateGameServerGroup"",""CreateGameSession"",""CreateGameSessionQueue"",""CreateLocation"",""CreateMatchmakingConfiguration"",""CreateMatchmakingRuleSet"",""CreatePlayerSession"",""CreatePlayerSessions"",""CreateScript"",""CreateVpcPeeringAuthorization"",""CreateVpcPeeringConnection"",""DeleteAlias"",""DeleteBuild"",""DeleteContainerGroupDefinition"",""DeleteFleet"",""DeleteFleetLocations"",""DeleteGameServerGroup"",""DeleteGameSessionQueue"",""DeleteLocation"",""DeleteMatchmakingConfiguration"",""DeleteMatchmakingRuleSet"",""DeleteScalingPolicy"",""DeleteScript"",""DeleteVpcPeeringAuthorization"",""DeleteVpcPeeringConnection"",""DeregisterCompute"",""DeregisterGameServer"",""DescribeAlias"",""DescribeBuild"",""DescribeCompute"",""DescribeContainerGroupDefinition"",""DescribeEC2InstanceLimits"",""DescribeFleetAttributes"",""DescribeFleetCapacity"",""DescribeFleetEvents"",""DescribeFleetLocationAttributes"",""DescribeFleetLocationCapacity"",""DescribeFleetLocationUtilization"",""DescribeFleetPortSettings"",""DescribeFleetUtilization"",""DescribeGameServer"",""DescribeGameServerGroup"",""DescribeGameServerInstances"",""DescribeGameSessionDetails"",""DescribeGameSessionPlacement"",""DescribeGameSessionQueues"",""DescribeGameSessions"",""DescribeInstances"",""DescribeMatchmaking"",""DescribeMatchmakingConfigurations"",""DescribeMatchmakingRuleSets"",""DescribePlayerSessions"",""DescribeRuntimeConfiguration"",""DescribeScalingPolicies"",""DescribeScript"",""DescribeVpcPeeringAuthorizations"",""DescribeVpcPeeringConnections"",""GetComputeAccess"",""GetComputeAuthToken"",""GetGameSessionLogUrl"",""GetInstanceAccess"",""ListAliases"",""ListBuilds"",""ListCompute"",""ListContainerGroupDefinitions"",""ListFleets"",""ListGameServerGroups"",""ListGameServers"",""ListLocations"",""ListScripts"",""ListTagsForResource"",""PutScalingPolicy"",""RegisterCompute"",""RegisterGameServer"",""RequestUploadCredentials"",""ResolveAlias"",""ResumeGameServerGroup"",""SearchGameSessions"",""StartFleetActions"",""StartGameSessionPlacement"",""StartMatchBackfill"",""StartMatchmaking"",""StopFleetActions"",""StopGameSessionPlacement"",""StopMatchmaking"",""SuspendGameServerGroup"",""TagResource"",""UntagResource"",""UpdateAlias"",""UpdateBuild"",""UpdateFleetAttributes"",""UpdateFleetCapacity"",""UpdateFleetPortSettings"",""UpdateGameServer"",""UpdateGameServerGroup"",""UpdateGameSession"",""UpdateGameSessionQueue"",""UpdateMatchmakingConfiguration"",""UpdateRuntimeConfiguration"",""UpdateScript"",""ValidateMatchmakingRuleSet""]","arn:aws:gamelift:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:gamelift:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"groundtruthlabeling","Amazon GroundTruth Labeling","[""AssociatePatchToManifestJob"",""CreateBatch"",""CreateIntakeForm"",""CreateProject"",""CreateWorkflowDefinition"",""DescribeConsoleJob"",""GenerateLIDARPreviewTaskConfigJob"",""GetBatch"",""GetIntakeFormStatus"",""ListBatches"",""ListDatasetObjects"",""ListProjects"",""RunFilterOrSampleDatasetJob"",""RunGenerateManifestByCrawlingJob"",""RunGenerateManifestMetricsJob"",""UpdateBatch""]","arn:${Partition}:groundtruthlabeling:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:${Partition}:groundtruthlabeling:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongroundtruthlabeling.html"
"guardduty","Amazon GuardDuty","[""AcceptAdministratorInvitation"",""AcceptInvitation"",""ArchiveFindings"",""CreateDetector"",""CreateFilter"",""CreateIPSet"",""CreateMalwareProtectionPlan"",""CreateMembers"",""CreatePublishingDestination"",""CreateSampleFindings"",""CreateThreatIntelSet"",""DeclineInvitations"",""DeleteDetector"",""DeleteFilter"",""DeleteIPSet"",""DeleteInvitations"",""DeleteMalwareProtectionPlan"",""DeleteMembers"",""DeletePublishingDestination"",""DeleteThreatIntelSet"",""DescribeMalwareScans"",""DescribeOrganizationConfiguration"",""DescribePublishingDestination"",""DisableOrganizationAdminAccount"",""DisassociateFromAdministratorAccount"",""DisassociateFromMasterAccount"",""DisassociateMembers"",""EnableOrganizationAdminAccount"",""GetAdministratorAccount"",""GetCoverageStatistics"",""GetDetector"",""GetFilter"",""GetFindings"",""GetFindingsStatistics"",""GetIPSet"",""GetInvitationsCount"",""GetMalwareProtectionPlan"",""GetMalwareScanSettings"",""GetMasterAccount"",""GetMemberDetectors"",""GetMembers"",""GetOrganizationStatistics"",""GetRemainingFreeTrialDays"",""GetThreatIntelSet"",""GetUsageStatistics"",""InviteMembers"",""ListCoverage"",""ListDetectors"",""ListFilters"",""ListFindings"",""ListIPSets"",""ListInvitations"",""ListMalwareProtectionPlans"",""ListMembers"",""ListOrganizationAdminAccounts"",""ListPublishingDestinations"",""ListTagsForResource"",""ListThreatIntelSets"",""SendSecurityTelemetry"",""StartMalwareScan"",""StartMonitoringMembers"",""StopMonitoringMembers"",""TagResource"",""UnarchiveFindings"",""UntagResource"",""UpdateDetector"",""UpdateFilter"",""UpdateFindingsFeedback"",""UpdateIPSet"",""UpdateMalwareProtectionPlan"",""UpdateMalwareScanSettings"",""UpdateMemberDetectors"",""UpdateOrganizationConfiguration"",""UpdatePublishingDestination"",""UpdateThreatIntelSet""]","arn:aws:guardduty:${Region}:${Account}:.+","^arn:aws:guardduty:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonguardduty.html"
"honeycode","Amazon Honeycode","[""ApproveTeamAssociation"",""BatchCreateTableRows"",""BatchDeleteTableRows"",""BatchUpdateTableRows"",""BatchUpsertTableRows"",""CreateTeam"",""CreateTenant"",""DeleteDomains"",""DeregisterGroups"",""DescribeTableDataImportJob"",""DescribeTeam"",""GetScreenData"",""InvokeScreenAutomation"",""ListDomains"",""ListGroups"",""ListTableColumns"",""ListTableRows"",""ListTables"",""ListTagsForResource"",""ListTeamAssociations"",""ListTenants"",""QueryTableRows"",""RegisterDomainForVerification"",""RegisterGroups"",""RejectTeamAssociation"",""RestartDomainVerification"",""StartTableDataImportJob"",""TagResource"",""UntagResource"",""UpdateTeam""]","arn:aws:honeycode:${Region}:${Account}:${ResourceType}:${ResourcePath}","^arn:aws:honeycode:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonhoneycode.html"
"inspector","Amazon Inspector","[""AddAttributesToFindings"",""CreateAssessmentTarget"",""CreateAssessmentTemplate"",""CreateExclusionsPreview"",""CreateResourceGroup"",""DeleteAssessmentRun"",""DeleteAssessmentTarget"",""DeleteAssessmentTemplate"",""DescribeAssessmentRuns"",""DescribeAssessmentTargets"",""DescribeAssessmentTemplates"",""DescribeCrossAccountAccessRole"",""DescribeExclusions"",""DescribeFindings"",""DescribeResourceGroups"",""DescribeRulesPackages"",""GetAssessmentReport"",""GetExclusionsPreview"",""GetTelemetryMetadata"",""ListAssessmentRunAgents"",""ListAssessmentRuns"",""ListAssessmentTargets"",""ListAssessmentTemplates"",""ListEventSubscriptions"",""ListExclusions"",""ListFindings"",""ListRulesPackages"",""ListTagsForResource"",""PreviewAgents"",""RegisterCrossAccountAccessRole"",""RemoveAttributesFromFindings"",""SetTagsForResource"",""StartAssessmentRun"",""StopAssessmentRun"",""SubscribeToEvent"",""UnsubscribeFromEvent"",""UpdateAssessmentTarget""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoninspector.html"
"inspector2","Amazon Inspector2","[""AssociateMember"",""BatchGetAccountStatus"",""BatchGetCodeSnippet"",""BatchGetFindingDetails"",""BatchGetFreeTrialInfo"",""BatchGetMemberEc2DeepInspectionStatus"",""BatchUpdateMemberEc2DeepInspectionStatus"",""CancelFindingsReport"",""CancelSbomExport"",""CreateCisScanConfiguration"",""CreateFilter"",""CreateFindingsReport"",""CreateSbomExport"",""DeleteCisScanConfiguration"",""DeleteFilter"",""DescribeOrganizationConfiguration"",""Disable"",""DisableDelegatedAdminAccount"",""DisassociateMember"",""Enable"",""EnableDelegatedAdminAccount"",""GetCisScanReport"",""GetCisScanResultDetails"",""GetConfiguration"",""GetDelegatedAdminAccount"",""GetEc2DeepInspectionConfiguration"",""GetEncryptionKey"",""GetFindingsReportStatus"",""GetMember"",""GetSbomExport"",""ListAccountPermissions"",""ListCisScanConfigurations"",""ListCisScanResultsAggregatedByChecks"",""ListCisScanResultsAggregatedByTargetResource"",""ListCisScans"",""ListCoverage"",""ListCoverageStatistics"",""ListDelegatedAdminAccounts"",""ListFilters"",""ListFindingAggregations"",""ListFindings"",""ListMembers"",""ListTagsForResource"",""ListUsageTotals"",""ResetEncryptionKey"",""SearchVulnerabilities"",""SendCisSessionHealth"",""SendCisSessionTelemetry"",""StartCisSession"",""StopCisSession"",""TagResource"",""UntagResource"",""UpdateCisScanConfiguration"",""UpdateConfiguration"",""UpdateEc2DeepInspectionConfiguration"",""UpdateEncryptionKey"",""UpdateFilter"",""UpdateOrgEc2DeepInspectionConfiguration"",""UpdateOrganizationConfiguration""]","arn:aws:inspector2:${Region}:${Account}:.+","^arn:aws:inspector2:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoninspector2.html"
"inspector-scan","Amazon InspectorScan","""ScanSbom""","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoninspectorscan.html"
"ivs","Amazon Interactive Video Service","[""BatchGetChannel"",""BatchGetStreamKey"",""BatchStartViewerSessionRevocation"",""CreateChannel"",""CreateEncoderConfiguration"",""CreateParticipantToken"",""CreatePlaybackRestrictionPolicy"",""CreateRecordingConfiguration"",""CreateStage"",""CreateStorageConfiguration"",""CreateStreamKey"",""DeleteChannel"",""DeleteEncoderConfiguration"",""DeletePlaybackKeyPair"",""DeletePlaybackRestrictionPolicy"",""DeletePublicKey"",""DeleteRecordingConfiguration"",""DeleteStage"",""DeleteStorageConfiguration"",""DeleteStreamKey"",""DisconnectParticipant"",""GetChannel"",""GetComposition"",""GetEncoderConfiguration"",""GetParticipant"",""GetPlaybackKeyPair"",""GetPlaybackRestrictionPolicy"",""GetPublicKey"",""GetRecordingConfiguration"",""GetStage"",""GetStageSession"",""GetStorageConfiguration"",""GetStream"",""GetStreamKey"",""GetStreamSession"",""ImportPlaybackKeyPair"",""ImportPublicKey"",""ListChannels"",""ListCompositions"",""ListEncoderConfigurations"",""ListParticipantEvents"",""ListParticipants"",""ListPlaybackKeyPairs"",""ListPlaybackRestrictionPolicies"",""ListPublicKeys"",""ListRecordingConfigurations"",""ListStageSessions"",""ListStages"",""ListStorageConfigurations"",""ListStreamKeys"",""ListStreamSessions"",""ListStreams"",""ListTagsForResource"",""PutMetadata"",""StartComposition"",""StartViewerSessionRevocation"",""StopComposition"",""StopStream"",""TagResource"",""UntagResource"",""UpdateChannel"",""UpdatePlaybackRestrictionPolicy"",""UpdateStage""]","arn:aws:ivs:${Region}:${Account}:${ArnType}/${ResourceId}","^arn:aws:ivs:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoninteractivevideoservice.html"
